"Date","PM25","Site.Code","POC","Site.Latitude","Site.Longitude","pixel.id","path","pixel.longitude","pixel.latitude","elevation","AOD","AOD_uncertainty","angstrom_exp_550_860","AOD_absorption","AOD_nonspherical","small_mode_AOD","medium_mode_AOD","large_mode_AOD","AOD_raw","AOD_uncertainty_raw","angstrom_exp_550_860_raw","AOD_absorption_raw","AOD_nonspherical_raw","small_mode_AOD_raw","medium_mode_AOD_raw","large_mode_AOD_raw","aerosol_retrieval_conf_index","cloud_screen_parameter","cloud_screen_parameter_neighbour_3x3","aerosol_retrieval_flag","column_ozone_climatology","ocean_surface_windspeed_climatology","ocean_surface_windspeed_retrieved","rayleigh_optical_depth","lowest_residual_mixture","aod_mix_01","aod_mix_02","aod_mix_03","aod_mix_04","aod_mix_05","aod_mix_06","aod_mix_07","aod_mix_08","aod_mix_09","aod_mix_10","aod_mix_11","aod_mix_12","aod_mix_13","aod_mix_14","aod_mix_15","aod_mix_16","aod_mix_17","aod_mix_18","aod_mix_19","aod_mix_20","aod_mix_21","aod_mix_22","aod_mix_23","aod_mix_24","aod_mix_25","aod_mix_26","aod_mix_27","aod_mix_28","aod_mix_29","aod_mix_30","aod_mix_31","aod_mix_32","aod_mix_33","aod_mix_34","aod_mix_35","aod_mix_36","aod_mix_37","aod_mix_38","aod_mix_39","aod_mix_40","aod_mix_41","aod_mix_42","aod_mix_43","aod_mix_44","aod_mix_45","aod_mix_46","aod_mix_47","aod_mix_48","aod_mix_49","aod_mix_50","aod_mix_51","aod_mix_52","aod_mix_53","aod_mix_54","aod_mix_55","aod_mix_56","aod_mix_57","aod_mix_58","aod_mix_59","aod_mix_60","aod_mix_61","aod_mix_62","aod_mix_63","aod_mix_64","aod_mix_65","aod_mix_66","aod_mix_67","aod_mix_68","aod_mix_69","aod_mix_70","aod_mix_71","aod_mix_72","aod_mix_73","aod_mix_74","min_chisq_01","min_chisq_02","min_chisq_03","min_chisq_04","min_chisq_05","min_chisq_06","min_chisq_07","min_chisq_08","min_chisq_09","min_chisq_10","min_chisq_11","min_chisq_12","min_chisq_13","min_chisq_14","min_chisq_15","min_chisq_16","min_chisq_17","min_chisq_18","min_chisq_19","min_chisq_20","min_chisq_21","min_chisq_22","min_chisq_23","min_chisq_24","min_chisq_25","min_chisq_26","min_chisq_27","min_chisq_28","min_chisq_29","min_chisq_30","min_chisq_31","min_chisq_32","min_chisq_33","min_chisq_34","min_chisq_35","min_chisq_36","min_chisq_37","min_chisq_38","min_chisq_39","min_chisq_40","min_chisq_41","min_chisq_42","min_chisq_43","min_chisq_44","min_chisq_45","min_chisq_46","min_chisq_47","min_chisq_48","min_chisq_49","min_chisq_50","min_chisq_51","min_chisq_52","min_chisq_53","min_chisq_54","min_chisq_55","min_chisq_56","min_chisq_57","min_chisq_58","min_chisq_59","min_chisq_60","min_chisq_61","min_chisq_62","min_chisq_63","min_chisq_64","min_chisq_65","min_chisq_66","min_chisq_67","min_chisq_68","min_chisq_69","min_chisq_70","min_chisq_71","min_chisq_72","min_chisq_73","min_chisq_74","flag_retrieve_01","flag_retrieve_02","flag_retrieve_03","flag_retrieve_04","flag_retrieve_05","flag_retrieve_06","flag_retrieve_07","flag_retrieve_08","flag_retrieve_09","flag_retrieve_10","flag_retrieve_11","flag_retrieve_12","flag_retrieve_13","flag_retrieve_14","flag_retrieve_15","flag_retrieve_16","flag_retrieve_17","flag_retrieve_18","flag_retrieve_19","flag_retrieve_20","flag_retrieve_21","flag_retrieve_22","flag_retrieve_23","flag_retrieve_24","flag_retrieve_25","flag_retrieve_26","flag_retrieve_27","flag_retrieve_28","flag_retrieve_29","flag_retrieve_30","flag_retrieve_31","flag_retrieve_32","flag_retrieve_33","flag_retrieve_34","flag_retrieve_35","flag_retrieve_36","flag_retrieve_37","flag_retrieve_38","flag_retrieve_39","flag_retrieve_40","flag_retrieve_41","flag_retrieve_42","flag_retrieve_43","flag_retrieve_44","flag_retrieve_45","flag_retrieve_46","flag_retrieve_47","flag_retrieve_48","flag_retrieve_49","flag_retrieve_50","flag_retrieve_51","flag_retrieve_52","flag_retrieve_53","flag_retrieve_54","flag_retrieve_55","flag_retrieve_56","flag_retrieve_57","flag_retrieve_58","flag_retrieve_59","flag_retrieve_60","flag_retrieve_61","flag_retrieve_62","flag_retrieve_63","flag_retrieve_64","flag_retrieve_65","flag_retrieve_66","flag_retrieve_67","flag_retrieve_68","flag_retrieve_69","flag_retrieve_70","flag_retrieve_71","flag_retrieve_72","flag_retrieve_73","flag_retrieve_74","geometry","fire_dist","closest_cl","light","med","heavy"
"2003-08-03",4,"AQS_06-067-0010",1,38.56844,-121.49311,"P044_006872","P044",-121.513458251953,38.5762176513672,0,0.099774494767189,0.0521208234131336,0.925399482250214,0,0,0.0609055310487747,0.00163714936934412,0.0372327640652657,0.099774494767189,0.0521208234131336,0.925399482250214,0,0,0.0609055310487747,0.00163714936934412,0.0372327640652657,NA,1,0.930555582046509,0,305,3.31322455406189,NA,0.0970689952373505,6,0.04541015625,0.064208984375,0.064208984375,0.047607421875,0.044921875,0.047119140625,0.046875,0.067626953125,0.0908203125,0.10546875,0.0634765625,0.0634765625,0.063232421875,0.065185546875,0.085205078125,0.085693359375,0.1044921875,0.104736328125,0.123046875,0.14990234375,0.10009765625,0.119140625,0.118896484375,0.12060546875,0.14013671875,0.1376953125,0.15625,0.166015625,NA,NA,0.082275390625,0.082275390625,0.08203125,0.08447265625,0.1044921875,0.10498046875,0.123779296875,0.14013671875,0.15380859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08203125,0.10302734375,NA,0.09521484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859375,0.677734375,0.6953125,0.912109375,0.9921875,1.015625,1.07421875,0.93359375,0.849609375,0.880859375,1.015625,1.02734375,1.0390625,1.05078125,0.931640625,0.962890625,0.892578125,0.939453125,0.9140625,0.90625,0.953125,0.859375,0.869140625,0.87890625,0.818359375,0.853515625,0.828125,0.845703125,NA,NA,0.990234375,1,1.0078125,1.01171875,0.919921875,0.9453125,0.892578125,0.873046875,0.88671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921875,0.8671875,NA,0.865234375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-129942.22631312, 62393.7620788547),NA,NA,NA,NA,NA
"2003-08-05",5,"AQS_06-019-0008",1,36.781333,-119.77319,"P042_005986","P042",-119.764854431152,36.7936668395996,131,0.145907253026962,0.0642234459519386,1.16406261920929,0,0,0.11763921380043,0.00129226723220199,0.026976440101862,0.145907253026962,0.0642234459519386,1.16406261920929,0,0,0.11763921380043,0.00129226723220199,0.026976440101862,NA,0.8125,0.791666686534882,0,298,1.59489750862122,NA,0.0955707654356956,4,0.09130859375,0.091064453125,0.0908203125,0.071044921875,0.07080078125,0.089599609375,0.08935546875,0.1142578125,0.15185546875,0.18994140625,0.108642578125,0.108154296875,0.10791015625,0.12353515625,0.122802734375,0.14794921875,0.1630859375,0.177734375,0.18994140625,NA,0.1826171875,0.1826171875,0.18359375,0.19775390625,0.21240234375,NA,NA,NA,NA,NA,0.14990234375,0.1494140625,0.16455078125,0.16455078125,0.18017578125,0.1953125,0.2099609375,0.22412109375,NA,NA,0.23974609375,0.2412109375,0.2578125,0.2763671875,NA,NA,NA,NA,NA,NA,0.138671875,0.1689453125,NA,0.1689453125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.078125,5.109375,5.15625,5.453125,5.546875,5.4375,5.5625,5.484375,5.390625,5.40625,5.71875,5.734375,5.765625,5.71875,5.765625,5.6875,5.671875,5.6875,5.71875,NA,5.546875,5.5625,5.578125,5.5625,5.546875,NA,NA,NA,NA,NA,5.65625,5.671875,5.625,5.65625,5.625,5.609375,5.609375,5.625,NA,NA,5.515625,5.515625,5.484375,5.453125,NA,NA,NA,NA,NA,NA,5.5625,5.53125,NA,5.390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(20214.8427622243, -137263.163664875),NA,NA,NA,NA,NA
"2003-08-05",10.7,"AQS_06-037-1103",1,34.06659,-118.22688,"P042_012487","P042",-118.236053466797,34.0748443603516,97,0.0335605926811695,0.0140110058709979,0.556089341640472,0.00143850001040846,0.0198849551379681,0.013444509357214,0.00580051820725203,0.0143155669793487,0.0335605926811695,0.0140110058709979,0.556089341640472,0.00143850001040846,0.0198849551379681,0.013444509357214,0.00580051820725203,0.0143155669793487,NA,0.936395764350891,0.854034245014191,0,293,3.36569404602051,NA,0.0959578156471252,65,0.01043701171875,0.010406494140625,0.0103759765625,0.010345458984375,0.010284423828125,0.01025390625,0.010223388671875,0.025390625,0.02532958984375,0.02520751953125,0.010284423828125,0.02569580078125,0.025634765625,0.02557373046875,0.0255126953125,0.025390625,0.02532958984375,0.0252685546875,0.02520751953125,0.048828125,0.02532958984375,0.0252685546875,0.0252685546875,0.0252685546875,0.049560546875,0.0494384765625,0.04931640625,0.0491943359375,0.049072265625,0.048828125,0.02569580078125,0.025634765625,0.025634765625,0.0255126953125,0.02545166015625,0.025390625,0.02532958984375,0.0252685546875,0.0489501953125,0.0487060546875,0.025634765625,0.025634765625,0.02557373046875,0.0255126953125,0.02545166015625,0.0491943359375,0.049072265625,0.0489501953125,0.048828125,0.0487060546875,0.0255126953125,0.02532958984375,0.0491943359375,0.02532958984375,0.02520751953125,0.050048828125,0.025146484375,0.0501708984375,0.0499267578125,0.050048828125,0.0499267578125,0.0498046875,0.02520751953125,0.02520751953125,0.050537109375,0.050537109375,0.050048828125,0.0501708984375,0.0501708984375,0.0501708984375,0.0498046875,0.0498046875,0.0498046875,0.02496337890625,7.328125,7.328125,7.34375,7.359375,7.375,7.390625,7.40625,7.25,7.28125,7.328125,7.453125,7.296875,7.296875,7.3125,7.328125,7.34375,7.34375,7.359375,7.375,7.25,7.359375,7.359375,7.359375,7.375,7.21875,7.234375,7.25,7.25,7.265625,7.265625,7.328125,7.34375,7.34375,7.34375,7.359375,7.359375,7.375,7.375,7.25,7.265625,7.375,7.375,7.375,7.390625,7.390625,7.265625,7.265625,7.265625,7.28125,7.28125,7.3125,7.34375,7.21875,7.3125,7.34375,7.203125,7.328125,7.15625,7.1875,7.140625,7.15625,7.171875,7.3125,7.328125,7.125,7.125,7.140625,7.140625,7.140625,7.15625,7.15625,7.171875,7.171875,7.359375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,c(163661.626012012, -437249.927422205),NA,NA,NA,NA,NA
"2003-08-05",8.8,"AQS_06-037-4002",1,33.82376,-118.18921,"P042_012826","P042",-118.180160522461,33.8284187316895,-12,0.0338969081640244,0.018155787140131,0.610617637634277,0,0,0.0206917524337769,0.0005561972502619,0.0126492809504271,0.0338969081640244,0.018155787140131,0.610617637634277,0,0,0.0206917524337769,0.0005561972502619,0.0126492809504271,NA,0.9375,0.890425980091095,0,301,5.83636331558228,NA,0.0972071886062622,6,0.010009765625,0.010009765625,0.010009765625,0.009979248046875,0.009979248046875,0.009979248046875,0.0240478515625,0.02398681640625,0.02392578125,0.02392578125,0.02105712890625,0.02117919921875,0.02130126953125,0.021484375,0.02178955078125,0.02203369140625,0.0235595703125,0.0416259765625,0.0419921875,0.0423583984375,0.0390625,0.041748046875,0.0418701171875,0.0419921875,0.0421142578125,0.042236328125,0.0423583984375,0.0426025390625,0.0577392578125,0.058837890625,0.02093505859375,0.02105712890625,0.02117919921875,0.02142333984375,0.0367431640625,0.0377197265625,0.0386962890625,0.041748046875,0.0421142578125,0.056884765625,0.03515625,0.0355224609375,0.035888671875,0.0367431640625,0.03759765625,0.03857421875,0.049072265625,0.05126953125,0.0560302734375,0.0576171875,0.021484375,0.02215576171875,0.0421142578125,0.02166748046875,0.036865234375,0.041748046875,0.0357666015625,0.0367431640625,0.038330078125,0.0360107421875,0.0364990234375,0.037353515625,0.0361328125,0.0367431640625,0.037353515625,0.0382080078125,0.0367431640625,0.0377197265625,0.038818359375,0.0401611328125,0.03759765625,0.0390625,0.043212890625,0.0233154296875,2.3203125,2.3203125,2.3203125,2.328125,2.328125,2.328125,2.265625,2.2734375,2.2734375,2.28125,2.296875,2.296875,2.296875,2.296875,2.296875,2.296875,2.2890625,2.2265625,2.2265625,2.21875,2.2421875,2.234375,2.234375,2.234375,2.234375,2.2265625,2.2265625,2.2265625,2.1796875,2.171875,2.3125,2.3046875,2.3046875,2.3046875,2.2578125,2.25,2.25,2.234375,2.2265625,2.1796875,2.28125,2.28125,2.28125,2.2734375,2.265625,2.2578125,2.2265625,2.21875,2.1953125,2.1875,2.296875,2.2890625,2.21875,2.2890625,2.234375,2.21875,2.234375,2.234375,2.2265625,2.234375,2.2265625,2.2265625,2.234375,2.234375,2.2265625,2.2265625,2.2265625,2.2265625,2.21875,2.2109375,2.21875,2.21875,2.203125,2.28125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,c(167652.590699693, -464112.914685682),NA,NA,NA,NA,NA
"2003-08-05",7.4,"AQS_06-059-0007",1,33.83062,-117.93845,"P042_012772","P042",-117.938323974609,33.8407745361328,-8,0.0231802668422461,0.0105220414698124,0.552945554256439,0,0,0.018689326941967,0.00020530231995508,0.00428574346005917,0.0231802668422461,0.0105220414698124,0.552945554256439,0,0,0.018689326941967,0.00020530231995508,0.00428574346005917,NA,0.8125,0.86498099565506,0,294,4.5600004196167,NA,0.0971611067652702,4,0.005218505859375,0.0052032470703125,0.00518798828125,0.010345458984375,0.010284423828125,0.01025390625,0.010223388671875,0.010162353515625,0.0101318359375,0.02520751953125,0.010284423828125,0.010284423828125,0.01025390625,0.010223388671875,0.01019287109375,0.010162353515625,0.02532958984375,0.0252685546875,0.02520751953125,0.025146484375,0.02532958984375,0.0252685546875,0.0252685546875,0.0252685546875,0.02520751953125,0.025146484375,0.025146484375,0.02508544921875,0.02508544921875,0.0250244140625,0.010284423828125,0.01025390625,0.01025390625,0.0255126953125,0.02545166015625,0.025390625,0.02532958984375,0.0252685546875,0.02520751953125,0.02508544921875,0.025634765625,0.025634765625,0.02557373046875,0.0255126953125,0.02545166015625,0.025390625,0.02532958984375,0.02520751953125,0.025146484375,0.02508544921875,0.01019287109375,0.02532958984375,0.02508544921875,0.02532958984375,0.02520751953125,0.0250244140625,0.025146484375,0.02508544921875,0.02496337890625,0.0250244140625,0.02496337890625,0.02490234375,0.02520751953125,0.02520751953125,0.0252685546875,0.0252685546875,0.0250244140625,0.02508544921875,0.0501708984375,0.0501708984375,0.0498046875,0.0498046875,0.0498046875,0.0499267578125,3.8515625,3.8515625,3.859375,3.8125,3.8203125,3.8359375,3.8515625,3.859375,3.875,3.8515625,3.8828125,3.8828125,3.8828125,3.8828125,3.890625,3.890625,3.875,3.8828125,3.890625,3.8984375,3.8671875,3.8671875,3.875,3.875,3.8828125,3.8828125,3.890625,3.890625,3.8984375,3.8984375,3.890625,3.890625,3.890625,3.875,3.875,3.8828125,3.8828125,3.890625,3.8984375,3.8984375,3.8828125,3.8828125,3.890625,3.890625,3.890625,3.8984375,3.8984375,3.8984375,3.90625,3.90625,3.8828125,3.8671875,3.890625,3.859375,3.8671875,3.8828125,3.859375,3.8671875,3.875,3.8671875,3.8671875,3.875,3.859375,3.859375,3.8515625,3.8515625,3.859375,3.859375,3.84375,3.8359375,3.859375,3.8515625,3.8515625,3.84375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,c(190849.310242205, -462878.191025809),NA,NA,NA,NA,NA
"2003-08-05",3,"AQS_06-067-0010",1,38.56844,-121.49311,"P042_002493","P042",-121.472984313965,38.5789680480957,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,305,3.31322455406189,NA,0.0970344766974449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-129942.22631312, 62393.7620788547),NA,NA,NA,NA,NA
"2003-08-05",6,"AQS_06-077-1002",1,37.950741,-121.268523,"P042_003449","P042",-121.24991607666,37.9635848999023,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,305,3.31322455406189,NA,0.0968735069036484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-111316.871047084, -6550.54499170696),NA,NA,NA,NA,NA
"2003-08-07",10.4,"AQS_06-025-0005",1,32.67618,-115.48307,"P040_009151","P040",-115.465034484863,32.6702156066895,-27,NA,NA,NA,NA,NA,NA,NA,NA,0.163987293839455,0.0687272176146507,0.653547763824463,0.00702894991263747,0.0971639528870583,0.0656939744949341,0.0283431019634008,0.0699502304196358,NA,0.624125897884369,0.715302169322968,2,292,3.78940224647522,NA,0.0973801463842392,65,0.0521240234375,0.052001953125,0.052001953125,0.0517578125,0.051513671875,0.076904296875,0.07666015625,0.1015625,0.12646484375,0.1435546875,0.102783203125,0.102783203125,0.1025390625,0.102294921875,0.12744140625,0.106689453125,0.130859375,0.15380859375,0.1767578125,0.19921875,0.13818359375,0.140625,0.14306640625,0.16650390625,0.1728515625,0.197265625,0.18212890625,0.20654296875,0.2119140625,0.2373046875,0.12841796875,0.12841796875,0.15380859375,0.1533203125,0.15283203125,0.1494140625,0.17333984375,0.17578125,0.19873046875,0.22119140625,0.205078125,0.205078125,0.20458984375,0.2041015625,0.22900390625,0.2138671875,0.216796875,0.240234375,0.2626953125,0.263671875,0.12744140625,0.15185546875,0.20947265625,0.140625,0.18212890625,0.24169921875,0.17041015625,0.19091796875,0.22998046875,0.18359375,0.20263671875,0.2197265625,0.18212890625,0.21630859375,0.22705078125,0.2275390625,0.21484375,0.23046875,0.20068359375,0.14599609375,0.1728515625,0.1494140625,0.12451171875,0.084228515625,6.40625,6.484375,6.5625,6.71875,6.875,6.34375,6.578125,6.296875,6.171875,6.28125,6.296875,6.359375,6.40625,6.53125,6.25,6.6875,6.46875,6.328125,6.25,6.21875,6.5,6.5,6.5,6.296875,6.3125,6.15625,6.375,6.234375,6.265625,6.171875,6.296875,6.328125,6.0625,6.15625,6.25,6.390625,6.234375,6.328125,6.234375,6.1875,5.984375,6.015625,6.046875,6.09375,5.96875,6.140625,6.1875,6.078125,6,6.0625,6.109375,6.09375,6.046875,6.03125,5.8125,5.734375,5.8125,5.796875,5.765625,5.859375,5.78125,5.796875,5.703125,5.484375,5.46875,5.546875,5.65625,5.65625,5.984375,6.625,6.28125,6.65625,7.0625,7.640625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,c(424125.36151299, -582784.143677666),NA,NA,NA,NA,NA
"2003-08-07",9.9,"AQS_06-029-0011",1,35.050551,-118.147294,"P040_004232","P040",-118.142364501953,35.052806854248,794,0.0819744393229485,0.0355648249387741,0.559836864471436,0,0,0.0110047627240419,0.00801438745111227,0.062956914305687,0.0819744393229485,0.0355648249387741,0.559836864471436,0,0,0.0110047627240419,0.00801438745111227,0.062956914305687,NA,0.875,0.924047410488129,0,291,1.59489750862122,NA,0.0882724449038506,30,0.02606201171875,0.0260009765625,0.0260009765625,0.02587890625,0.0257568359375,0.025634765625,0.0255126953125,0.05078125,0.0506591796875,0.07568359375,0.0245361328125,0.0460205078125,0.0478515625,0.0511474609375,0.051025390625,0.05078125,0.075927734375,0.075927734375,0.100830078125,0.1005859375,0.075927734375,0.075927734375,0.075927734375,0.07568359375,0.100830078125,0.1005859375,0.1005859375,0.12548828125,0.12548828125,0.150390625,0.0438232421875,0.0447998046875,0.0472412109375,0.072509765625,0.076416015625,0.076171875,0.075927734375,0.10107421875,0.100830078125,0.12548828125,0.0614013671875,0.06298828125,0.06640625,0.0908203125,0.099609375,0.1015625,0.12646484375,0.1259765625,0.1259765625,0.150390625,0.0472412109375,0.075927734375,0.12548828125,0.066162109375,0.07568359375,0.125,0.064697265625,0.092529296875,0.124755859375,0.07958984375,0.099609375,0.114013671875,0.064208984375,0.08642578125,0.0888671875,0.108154296875,0.095458984375,0.119140625,0.13037109375,0.1376953125,0.09765625,0.10986328125,0.098876953125,0.074951171875,6.015625,6.015625,6.015625,6.03125,6.03125,6.03125,6.046875,5.828125,5.84375,5.671875,6.140625,6.03125,6.015625,5.984375,5.96875,5.953125,5.796875,5.765625,5.609375,5.578125,5.9375,5.921875,5.90625,5.875,5.734375,5.703125,5.671875,5.5,5.46875,5.3125,6.078125,6.0625,6.046875,5.921875,5.875,5.84375,5.8125,5.65625,5.625,5.453125,6.0625,6.046875,6.015625,5.890625,5.828125,5.765625,5.625,5.5625,5.515625,5.34375,6.015625,5.8125,5.453125,5.90625,5.828125,5.46875,5.90625,5.734375,5.515625,5.828125,5.703125,5.609375,5.90625,5.765625,5.734375,5.609375,5.71875,5.578125,5.46875,5.375,5.6875,5.578125,5.59375,5.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,c(168872.71486526, -327925.142501886),NA,NA,NA,NA,NA
"2003-08-07",10.7,"AQS_06-029-0014",1,35.356615,-119.062613,"P040_003587","P040",-119.074546813965,35.3689346313477,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,295,1.59489750862122,NA,0.0958210602402687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(85110.1046769123, -295166.451473785),NA,NA,NA,NA,NA
